EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
465100921,DREAM OUTLOUD DETROIT,% NICOLIA HOLSTON,1022 HELEN ST,DETROIT,MI,48207-3723,0,3,3,1230,201504,1,16,0,1,1,,0,0,2,0,12,,,,P20,
465130422,TRANSFORMATION BREAKTHROUGH MINISTRIES INTERNATIONAL INC,,18667 SNOWDEN ST,DETROIT,MI,48235-1363,3769,3,9,7000,200109,1,10,0,1,1,,0,0,13,0,12,,,,X20,TBMI
465136518,ROSEMARYS SOUP KITCHEN,% RODNEY KIRK,12557 ROSEMARY ST,DETROIT,MI,48213-1445,0,3,3,1200,201407,1,15,0,1,1,,0,0,1,0,12,,,,S80,
465146912,FOODLAB DETROIT,% JESSICA DANIEL,4444 2ND AVE,DETROIT,MI,48201-1216,0,3,3,1000,201409,1,15,0,1,1,,0,0,1,0,6,,,,Z99,
465150234,EACH ONE REACH ONE FOUNDATION,% CHARLOTTE WILLIS,10475 GREENSBORO ST,DETROIT,MI,48224-2549,0,3,3,2000,201502,1,16,0,1,1,,0,0,2,0,12,,,,P20,
465151156,SOCIETY FOR THE RE-INSTITUTIONALIZATION OF STORYTE,% SATORI SHAKOOR,1546 LEE PLACE SUITE 2E,DETROIT,MI,48206-2275,0,3,3,1000,201408,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,A40,
465201764,NAOMI S BOSOM PROJECT,,9380 MENDOTA ST,DETROIT,MI,48204-2651,0,3,3,2000,201504,1,15,0,1,1,,0,0,2,0,12,,,,P40,
465265687,COMPASSIONATE SENIOR CARE SERVICES INC,% ROSEMARY MOORE,20432 STRATFORD RD,DETROIT,MI,48221-1320,0,3,3,1000,201407,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,S01,
465272462,JEFFERSON CHALMERS COMMUNITY FOOD SYSTEM,% TOM MILANO,313 NEWPORT ST,DETROIT,MI,48215-3180,0,3,3,1000,201501,1,16,0,1,1,,0,0,2,0,12,,,,K99,
465394546,AMERICAN RACQUETS FOUNDATION,% THOMAS C SHUMAKER,300 RIVER PLACE DR STE 3000,DETROIT,MI,48207-5066,0,3,3,1200,201410,1,16,0,1,1,,0,0,2,0,12,,,,N70,
465405359,MICHIGAN SINGS INCORPORATED,,5158 W OUTER DR,DETROIT,MI,48235-1357,0,3,3,1200,201411,1,15,0,1,1,,0,0,2,0,12,,,,A6B,
465422261,UNITED HOUSE,% ROBERT MITCHELL,20486 FLEMING ST APT 212,DETROIT,MI,48234-1389,0,3,3,1200,201410,1,16,0,1,1,,0,0,2,0,12,,,,R26,
465455102,ELISEO LUNA CHARITABLE TRUST,% ELISEO LUNA,5645 HOWARD ST,DETROIT,MI,48209-2439,0,3,3,1700,201502,1,15,0,2,1,,0,0,2,0,12,,,,X19,IGLESIA DE ESPERANZA Y AMISTAD
465500443,PHILLIP R MILLER FOUNDATION,% PHILLIP MILLER,8900 E JEFFERSON AVE APT 1030,DETROIT,MI,48214-4319,0,3,3,1000,201407,1,15,0,1,1,,0,0,2,0,12,,,,O99,
465515294,NEIGHBORHOOD BUILDING URBAN GARDENS,% JESSICA PATTON,14614 MONICA ST,DETROIT,MI,48238-1968,0,3,3,1200,201503,1,15,0,1,1,,0,0,2,0,9,,,,K20,
465554373,FIERCE,% ARIELLE JOHNSON,516 E PALMER ST,DETROIT,MI,48202-3828,0,3,3,1000,201410,1,16,0,1,1,201412,0,0,2,0,12,0,0,0,P20,
465579270,FORTUNATE KIDS,,13611 STOUT ST,DETROIT,MI,48223-0000,0,3,3,1000,201502,1,15,0,1,1,,0,0,2,0,12,,,,O01,
465623239,PRISMATIC FOUNDATION,% CEVIN TAYLOR,86 ELIOT ST,DETROIT,MI,48201-2408,0,3,3,1000,201410,1,15,0,1,1,,0,0,2,0,12,,,,A80,
465654648,INTENSITY TRACK CLUB,% JAMAL JOHNSON,8130 E MORROW CIR,DETROIT,MI,48204-5203,0,3,3,1000,201501,1,15,0,1,1,,0,0,2,0,9,,,,N60,
470880050,DOMINION FAITH MINISTRIES,% SHERMAN TERRELL PERSON,PO BOX 34098,DETROIT,MI,48234-0098,0,3,3,1700,200410,1,10,0,1,1,,0,0,6,0,12,,,,X21,
470971012,NID-HCA BORROWER HELP CENTER,% ELIZABETH ROGERS,16835 LIVERNOIS AVE,DETROIT,MI,48221-3037,0,3,3,2000,201502,1,15,0,1,1,,0,0,1,0,12,,,,J22,
470973827,GENESIS NEW BEGINNING CHRISTIAN CENTER,% GLENN A THOMPSON,21500 SCHOOLCRAFT,DETROIT,MI,48223-2651,0,3,3,7000,200410,1,10,0,1,1,,0,0,6,0,12,,,,X20,
470995016,LASALLE GARDEN COMMUNITIES,% VALERIE IRWIN,2353 W GRAND BLVD,DETROIT,MI,48208-1205,0,3,3,1000,201412,1,15,0,1,1,,0,0,1,0,12,,,,L20,
471039285,DETROIT SOUND CONSERVANCY,,6200 2ND AVE APT 201,DETROIT,MI,48202-3463,0,3,3,1200,201502,1,15,0,1,1,,0,0,2,0,12,,,,A54,
471071171,ALL MY CHILDREN NONPROFIT ORGANIZATION INC,% H VANESSA HALL,17301 LIVERNOIS AVE,DETROIT,MI,48221-2758,0,3,3,1000,201408,1,15,0,1,1,,0,0,2,0,12,,,,Z99,
471104056,MAKING OUR CHILDREN SMILE,% NANCY ADAMS JOHNSON,8000 E JEFFERSON AVE,DETROIT,MI,48214-3963,0,3,3,1000,201408,1,15,0,1,1,,0,0,1,0,12,,,,P99,
471132993,EASTSIDE COMMUNITY OUTREACH,,14626 HOUSTON WHITTIER ST,DETROIT,MI,48205-4173,0,3,3,1000,201406,1,16,0,1,1,,0,0,2,0,12,,,,K30,
471187336,TWEDDLE FOUNDATION,% ANDREW M TWEDDLE,500 WOODWARD AVE STE 2500,DETROIT,MI,48226-5499,0,3,3,1000,201502,1,4,0,1,1,,0,0,0,1,12,,,,T22,
471196648,LIVING WELL FOUNDATION,% CURTIS CALHOUN,23941 PEMBROKE AVE,DETROIT,MI,48219-1013,0,3,3,1000,201408,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P99,
471247566,CITY SCULPTURE,,927 W WILLIS ST,DETROIT,MI,48201-1631,0,3,3,1000,201407,1,15,0,1,1,,0,0,2,0,12,,,,A20,
471268599,DETROIT STEAM ACADEMY CHARTER PUBLIC SCHOOL,% THADDAEUS IRBY,18701 GRAND RIVER AVE 115,DETROIT,MI,48223-2214,0,3,3,2000,201503,1,15,0,1,1,,0,0,1,0,10,,,,B90,
471270325,JUJU MOBILE,,6885 MEMORIAL ST,DETROIT,MI,48228-3824,0,4,0,1000,0,0,0,0,0,1,,0,0,1,0,7,,,,,
471290158,HANDS ON BOXING ASSOCIATION INC,,16156 JAMES COUZENS FWY,DETROIT,MI,48221-2822,0,3,3,1000,201501,1,15,0,1,1,,0,0,1,0,12,,,,O50,
471339142,RCCG WINNERS MINISTRY INC,% ABRAHAM ADENIJI,13980 GREENFIELD RD,DETROIT,MI,48227-2103,0,3,3,1700,201412,1,15,0,1,1,,0,0,2,0,12,,,,X20,
471351395,NURTURING WOMEN MINISTRY,% SHIRLEY WHARTON,9535 RUTLAND ST,DETROIT,MI,48227-1020,0,3,3,1000,201409,1,15,0,1,1,,0,0,2,0,12,,,,P20,
471420675,DETROIT CHANGE,% DETROIT CHANGE STUDENT ORG,5221 GULLEN MALL,DETROIT,MI,48202-3919,0,3,3,1000,201409,1,16,0,1,1,201412,0,0,2,0,12,0,0,0,P20,
471428659,HARTFORDS CHARITIES,% JETHRO JOSEPH,18700 JAMES COUZENS FWY,DETROIT,MI,48235-2573,0,2,3,1000,201411,2,0,0,1,1,201412,0,0,2,0,12,0,0,0,S47,
471526265,OPENING ARMS FOUNDATION,,18901 MENDOTA ST,DETROIT,MI,48221-1913,0,3,3,1000,201412,1,15,0,1,1,,0,0,2,0,12,,,,P20,
471526830,SHILOH GIRLS,% KRYSTYN DONALDSON,535 GRISWOLD SUITE 111-189,DETROIT,MI,48226-3604,0,3,3,1000,201408,1,16,0,1,1,201412,0,0,2,0,12,0,0,0,O50,
471538390,CHANDLER PARK CONSERVANCY,% MARY MARGARET DESANTIS,4401 CONNER ST,DETROIT,MI,48215-2201,0,3,3,1200,201502,1,15,0,1,1,,0,0,1,0,12,,,,C50,
471573289,MINISTERS AND LAITY UNITED,% ROBERT O DULIN JR,13400 SCHAEFER HWY,DETROIT,MI,48227-3539,0,3,3,1270,201408,1,16,0,1,1,,0,0,2,0,12,,,,X21,
471582369,REBOUND COMMUNITY DEVELOPMENT CORPORATION,% JACQUELINE HUMPHREY,1913 JOHN R ST,DETROIT,MI,48202-0000,0,3,1,1200,201503,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,S20,
471583720,HOUSE OF ANGELS 1 INC,% TANISHA HAYES,2003 W BUENA VISTA ST,DETROIT,MI,48238-3639,0,3,3,1000,201502,1,15,0,1,1,,0,0,1,0,12,,,,P20,
471602547,PRINCE HALL COMMUNITY SERVICE NETWORK,% ALONZO HUGHES,3100 GRATIOT AVE,DETROIT,MI,48207-2336,0,3,3,1000,201408,1,16,0,1,1,,0,0,2,0,6,,,,T40,
471640867,CREATIVE CHANGE DEVELOPMENT,% MICHELLE L GOWENS-SMITH,4627 CRANE ST,DETROIT,MI,48214-1261,0,3,3,1200,201503,1,15,0,5,1,,0,0,1,0,12,,,,P20,
471649848,BRIGHTER DETROIT COMMUNITY CENTER,% TERRY PAYNE SR,5900 N PIPER,DETROIT,MI,48215-0000,0,3,3,2000,201502,1,15,0,1,1,,0,0,2,0,12,,,,B99,
471678308,GABRIEL MUSIC SOCIETY,% DAMEON GABRIEL,5201 COMMONWEALTH ST APT 9,DETROIT,MI,48208-1764,0,3,3,1000,201502,1,15,0,1,1,,0,0,2,0,12,,,,P20,
471738601,RECOVERY COMMUNITY CENTER,,1121 E MCNICHOLS RD,DETROIT,MI,48203-2857,0,3,3,1000,201412,1,15,0,1,1,,0,0,2,0,9,,,,F20,
471743926,MAGNUS VETERANS REBIRTH,% YOLANDA ARNOLD,19464 FAUST AVE,DETROIT,MI,48219-2174,0,3,3,1000,201503,1,15,0,1,1,,0,0,1,0,12,,,,P99,
471772645,DETROIT YOUTH VOLUME,% ALLISON HARRIS,4120 COMMONWEALTH ST,DETROIT,MI,48208-2909,0,3,3,1000,201410,1,16,0,1,1,,0,0,2,0,6,,,,O50,
471832391,CEDAR OUTREACH,,19605 RUSSELL STREET,DETROIT,MI,48203-0000,0,3,3,1000,201410,1,16,0,1,1,,0,0,2,0,12,,,,P20,
471836101,BROTHERHOOD GUARDIAN ALLIANCE,% JEFFREY COLEMAN,9951 BALFOUR RD,DETROIT,MI,48224-2592,0,3,3,1000,201410,1,16,0,1,1,,0,0,2,0,12,,,,P20,
471999713,MAKE YOUR DATE INC,,3990 JOHN R 7 BRUSH NORTH,DETROIT,MI,48201-0000,0,3,3,2000,201504,1,15,0,1,1,,0,0,1,0,12,,,,E40,
472149005,SE MICHIGAN LTRO OR LTRO,,100 MACK AVE DIASTER SVCS 3RD FL,DETROIT,MI,48244-0000,0,3,3,1000,201411,1,15,0,1,1,,0,0,2,0,12,,,,M99,
472151813,MOEMA EDUCATIONAL FUND,% KAREN CARTER,3031 W GRAND BLVD STE 645,DETROIT,MI,48202-5002,0,3,3,1000,201411,1,16,0,1,1,,0,0,2,0,12,,,,B82,
472161978,BEST MAN TIM SHAW FOUNDATION,% MICHAEL J LAVOLE,150 W JEFFERSON AVE STE 100,DETROIT,MI,48226-4452,0,3,3,1000,201502,1,16,0,1,1,,0,0,1,0,6,,,,G50,
472168846,SIRI GIRLS INC,,PO BOX 211152,DETROIT,MI,48221-5152,0,3,3,1000,201503,1,16,0,1,1,,0,0,2,0,12,,,,O50,
472251503,PROJECT UNITY COMMUNITY DEVELOPMENT CORPORATION,% PASTOR DARRYL CLARK,7361 LINWOOD ST,DETROIT,MI,48206-2547,0,3,3,1200,201412,1,15,0,1,1,,0,0,2,0,12,,,,S20,
472260844,URBAN VILLAGE NETWORK,,17544 NORTHROP ST,DETROIT,MI,48219-2363,0,3,3,1250,201503,1,4,0,1,1,,0,0,0,1,12,,,,O20,
472312721,ENDEAVOR DETROIT,% DAVID EGNER,333 W FORT ST STE 2010,DETROIT,MI,48226-3134,0,3,3,1200,201502,1,15,0,1,1,,0,0,1,0,12,,,,S31,
472351143,MIRACLE CITY COMMUNITY DEVELOPMENT NONPROFIT HOUSING CORPORATION,,19760 MEYERS RD,DETROIT,MI,48235-1229,0,3,3,2000,201412,1,16,0,1,1,,0,0,2,0,12,,,,S20,
472372364,AFFORDABLE HOUSING AND INVESTMENT GROUP,,PO BOX 44020,DETROIT,MI,48244-0020,0,3,3,1000,201503,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P20,
472393025,BING YOUTH INSTITUTE INC,,151 W JEFFERSON AVE STE 512,DETROIT,MI,48226-4426,0,3,3,1200,201503,1,15,0,1,1,,0,0,1,0,12,,,,O30,
472493286,PEARLS PLACE,% ANNE PEARL WILLIAMS,11435 LAUDER ST,DETROIT,MI,48227-2465,0,3,3,1000,201503,1,15,0,1,1,,0,0,1,0,12,,,,L40,
472502487,ELBOW TO ELBOW INC,% ADRIANNE COLLINS,18855 DWYER ST,DETROIT,MI,48234-2607,0,3,3,1200,201503,1,16,0,1,1,,0,0,2,0,12,,,,B99,
472540818,EVANS COUNSELING AND SOCIAL SERVICE,,5575 CONNER ST,DETROIT,MI,48213-6400,0,3,3,2000,201503,1,15,0,1,1,,0,0,2,0,12,,,,P50,EVANS C&S
472610741,KEYS TO A FUTURE,% MICHELLE SWAIN,3521 W OUTER DR,DETROIT,MI,48221-1658,0,3,3,1000,201504,1,16,0,1,1,,0,0,2,0,12,,,,L80,
472666668,ESSIE MAE GOOD DEEDS FOUNDATION,,560 FARNSWORTH ST,DETROIT,MI,48202-4114,0,3,3,1200,201503,1,15,0,1,1,,0,0,2,0,12,,,,P20,
472674242,LOVING ARMS MONTESSORI INC,,18940 MARLOWE ST,DETROIT,MI,48235-2768,0,3,3,1200,201501,1,11,0,1,1,,0,0,1,0,12,,,,B21,
472674612,MARY TURNER CENTER FOR ADVOCACY,,1348 JOLIET PL,DETROIT,MI,48207-2834,0,3,3,1000,201504,1,16,0,1,1,,0,0,2,0,12,,,,P20,
472793952,LAWRENCE C PATRICK JR FOUNDATION,% LAWRENCE C PATRICK,500 GRISWOLD ST STE 2400,DETROIT,MI,48226-4493,0,3,3,1200,201501,1,15,0,1,1,,0,0,2,0,12,,,,O99,
472908060,DETROIT BUNDLE GROUP,,15400 GRAND RIVER AVE,DETROIT,MI,48227-4124,0,3,3,1000,201502,1,15,0,1,1,,0,0,2,0,12,,,,S47,
472935547,DETROIT CARES AKA DETROIT CLOTHING ASSISTANCE REACHING EVERY STUDENT,,20099 SAINT MARYS ST,DETROIT,MI,48235-2330,0,3,3,1200,201503,1,16,0,1,1,201412,0,0,2,0,12,0,0,0,P60,
472949254,OLD REDFORD HOPS INC,,2646 WOODWARD AVE,DETROIT,MI,48201-3029,0,3,3,2000,201504,1,15,0,1,1,,0,0,2,0,12,,,,C60,
472952512,ELECTRIC CITY INC,,7309 SAINT JOHN ST,DETROIT,MI,48210-2757,0,3,3,1200,201504,1,16,0,1,1,,0,0,2,0,12,,,,S01,
473036465,GIST YOUTH DEVELOPMENT CORP,,9446 GREENSBORO ST,DETROIT,MI,48224-2859,0,3,3,1200,201502,1,16,0,1,1,,0,0,2,0,12,,,,O01,
473050668,ROAD TO EMPOWERMENT,% SEDDRICK ROBINSON,19100 WOODINGHAM DR,DETROIT,MI,48221-1651,0,3,3,1000,201502,1,16,0,1,1,201412,0,0,2,0,12,0,0,0,J22,
473078402,DETROIT COMPASSION CLUB,% ANDREW CISSELL,13019 W 7 MILE RD,DETROIT,MI,48235-1336,0,7,3,1000,201504,2,0,0,1,1,,0,0,1,0,12,,,,S80,
473125736,KTW WELLNESS CENTER INC,% KTW WELLNESS CENTER,926 E LAFAYETTE ST APT 301,DETROIT,MI,48207-2940,0,3,3,2000,201504,1,16,0,1,1,,0,0,2,0,12,,,,F60,KTW WELLNESS CENTER
473136364,HEALING WORD ARTISTS,% DEBORAH I KEY,PO BOX 43112,DETROIT,MI,48243-0112,0,3,3,1370,201502,1,16,0,1,1,,0,0,2,0,12,,,,X20,
473212490,DETROIT HORSE POWER,% DAVID SILVER,909 VIRGINIA PARK ST,DETROIT,MI,48202-1925,0,3,3,1200,201504,1,16,0,1,1,,0,0,2,0,12,,,,O52,
473268791,SIMPLY DESERVING TRANSITIONAL HOUSING INC,,14458 WARWICK ST,DETROIT,MI,48223-2970,0,3,3,1000,201504,1,15,0,1,1,,0,0,2,0,12,,,,P20,
473268864,LYTLE S HELPING HAND INC,,13919 LAUDER ST,DETROIT,MI,48227-2558,0,3,3,1000,201504,1,15,0,1,1,,0,0,2,0,12,,,,P20,
473269953,THRIVEOLOGY,% AUTUMN HORTON,8200 E JEFFERSON AVE APT 908,DETROIT,MI,48214-2658,0,3,3,1200,201504,1,16,0,1,1,,0,0,2,0,2,,,,O50,
473288292,DOING DEVELOPMENT DIFFERENTLY IN METRO DETROIT,% LEOR BARAK,4750 WOODWARD AVE STE 401,DETROIT,MI,48201-1300,0,3,3,1000,201504,1,15,0,1,1,,0,0,2,0,12,,,,S30,
481164397,AMERICAN NEUROPSYCHIATRIC ASSOCIATION,% C EDWARD COFFEY MD,1 FORD PLACE NO 1F,DETROIT,MI,48202-3450,0,3,3,2000,199509,1,16,995123000,1,1,201312,6,6,1,0,12,1047266,1007574,518990,F70,
500026875,LOUISE G HILL IRRV SCHOLARSHIP FUND,,PO BOX 75000,DETROIT,MI,48275-0001,0,92,0,1000,0,0,0,0,0,12,,0,0,0,0,6,,,,,
510139186,EIGHTH POINT ASSOCIATION,% M MICHAEL MURRAY,18944 PARKSIDE ST,DETROIT,MI,48221-2211,0,3,3,2000,197510,1,16,349029000,1,1,201212,0,0,2,0,12,0,0,0,P60,
510142681,HOLY CROSS SPIRITUAL TEMPLE,% REV GLADYS LEE DOLES,7366 DEXTER AVE,DETROIT,MI,48206-2512,0,3,3,7000,197509,1,10,1029000,1,1,,0,0,6,0,12,,,,,
510144805,FULL GOSPEL OPENDOOR ASSEMBLES INC,,15600 PURITAN ST,DETROIT,MI,48227-2343,0,3,3,7000,197509,1,10,1000000,1,1,,0,0,6,0,12,,,,,
510149227,UNITY AND DIVINITY OF CHRISTIAN PHILOSOPHIC SCIENCE,% SYLVESTER WOODS,14575 GLASTONBURY AVE,DETROIT,MI,48223-2204,0,3,3,7000,197512,1,10,1000000,1,1,,0,0,6,0,12,,,,,
510153449,MARINERS CHURCH OF DETROIT FOUNDATION,% REV RICHARD INGALLS,170 E JEFFERSON AVE,DETROIT,MI,48226-4327,0,3,3,1000,197511,1,17,602000000,1,1,201312,0,0,2,0,12,0,0,0,,
510156943,GODS DEVINE EMANCIPATION OF TRUTH RIGHTEOUSNESS CHURCH,,1604 GLYNN CT,DETROIT,MI,48206-1718,0,3,3,7000,197512,1,10,1000000,5,1,,0,0,6,0,12,,,,,
510161229,GREATER PROGRESSIVE MISSIONARY BAPTIST CHURCH,,14241 SENKELL AVE,DETROIT,MI,48227-0000,0,3,3,7000,197511,1,10,1000000,5,1,,0,0,6,0,12,,,,,
510162391,ZION CONGREGATIONAL CHURCH OF GOD IN CHRIST,,2135 MACK AVE,DETROIT,MI,48207-4725,0,3,3,7000,197602,1,10,1000000,1,1,,0,0,6,0,12,,,,,
510165325,LEMAY CHURCH OF CHRIST,,2500 LEMAY ST,DETROIT,MI,48214-3146,0,3,3,1000,197611,1,10,1000000,1,1,,0,0,6,0,12,,,,,
510168361,LIGHTHOUSE CATHEDRAL,,PO BOX 4711,DETROIT,MI,48204-0711,0,3,3,7000,197509,1,10,1000000,1,1,,0,0,6,0,12,,,,,
510189533,NATIONAL SORORITY OF PHI DELTA KAPPA INC,% JACQUELINE HUGHES,1032 TREVOR PL,DETROIT,MI,48207-3809,2731,3,9,1200,197605,1,16,40123149,5,1,201312,0,0,2,0,12,0,0,0,,CHI CHAPTER
510192298,OPTIMIST INTERNATIONAL,% LINDA BROOKS,PO BOX 35390,DETROIT,MI,48235-0390,1334,4,9,3000,195807,2,0,49058000,5,1,201409,0,0,2,0,9,0,0,0,,17066 OC OF DETROIT-NORTHWEST MI
510212795,KAPPA ALPHA PSI FRATERNITY,% JAMES W BUTLER,PO BOX 7143,DETROIT,MI,48207-0143,1372,7,9,1000,195706,2,0,32000000,5,1,201409,3,3,1,0,9,41878,86104,86104,,EAST CENTRAL PROVINCE
510250539,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% DAWN TAYLOR,13513 MEMORIAL ST,DETROIT,MI,48227-1339,1381,5,9,3000,195708,2,0,263264279,5,1,201212,0,0,2,0,12,0,0,0,,1231 MI LOC DET PUB LIB STUD ASSTS
510255063,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,% SCOTT BOWEN PHD,5057 WOODWARD AVE SUITE 7908,DETROIT,MI,48202-4050,1400,3,9,2000,195712,1,16,59036000,5,1,201406,0,0,2,0,6,0,0,0,,WAYNE STATE UNIVERSITY
510350462,WETMORE FAMILY FOUNDATION,% ORVILLE C WETMORE,PO BOX 75000,DETROIT,MI,48275-7874,0,3,3,1000,199401,1,4,602000000,2,1,201312,3,2,0,1,12,62807,21055,,,
510668193,UPWARD RHYTHM FOR CHRIST MINISTRIES,% JOEL MCNAIR,PO BOX 6672,DETROIT,MI,48206-0672,0,3,3,1000,200907,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,X20,
520171569,TUSKEGEE AIRMEN INC,% ARTHUR GREEN,PO BOX 44825,DETROIT,MI,48244-0825,5061,3,9,1000,198410,0,15,998000000,1,1,201312,0,1,1,0,12,0,3750,3750,,DETROIT CHAPTER
521389463,VIETNAM VETERANS OF AMERICA INC,% MIKE SAND,2951 WOODWARD AVE,DETROIT,MI,48201-3034,3202,19,9,1000,198411,1,0,907000000,5,1,201402,4,4,1,0,2,143928,106694,106694,,9 DETROIT CHAPTER
521436625,COMMUNICATION WORKERS OF AMERICA,% MARY HOOL,2441 W GRAND BLVD,DETROIT,MI,48208-1259,1102,5,9,1000,195011,2,0,263264279,5,1,201409,5,4,1,0,9,556765,361903,328199,,4100 LOCAL
521677035,NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,% JOHN OVERMAN,DETROIT METRO AIRPORT BLDG 801 ROOM,DETROIT,MI,48242-0000,3254,5,9,3000,199002,2,0,263000000,1,1,201412,0,0,2,0,12,0,0,0,,NATCA LOCAL DTW
521695463,NATIONAL TREASURY EMPLOYEES UNION,% 985 MICHIGAN AVENUE,985 MICHIGAN AVE,DETROIT,MI,48226-1128,0,5,3,3000,201409,2,0,263000000,5,1,201409,0,0,2,0,9,0,0,0,Y43,
521758804,HILLEL THE FOUNDATION FOR JEWISH CAMPUS LIFE,% MIRIAM STARKMAN,5221 GULLEN MALL,DETROIT,MI,48202-3919,3736,3,9,2000,195101,1,15,59029000,5,1,201406,4,5,1,0,6,409068,504310,489609,,METRO DETROIT HILLEL
522154766,PRAISE TABERNACLE,,PO BOX 27094,DETROIT,MI,48227-0094,0,3,3,1700,200009,1,10,0,1,1,,0,0,6,0,12,,,,X20,
522171809,UAW-AEC LEGAL SERVICES PLAN,% HARRELL LEE BAILEY,200 WALKER ST,DETROIT,MI,48207-4229,0,9,3,1000,200201,2,0,0,2,1,201312,2,4,1,0,12,16840,167970,167970,Y43,
522182227,DETROIT GIANTS ATHLETIC ASSOCIATION,% WILLIE M ANDERSON JR,PO BOX 241526,DETROIT,MI,48224-5526,0,3,3,1000,199912,1,16,0,1,1,201412,0,0,2,0,12,0,0,0,N65,DETROIT SMITH
522287320,REVIVAL TABERNACLE OUTREACH MINISTRIES,% LEEALLEN D COBB,PO BOX 13680,DETROIT,MI,48213-0680,0,3,3,7000,200404,1,10,0,1,1,,0,0,6,0,12,,,,X20,GARDEN OF GETHSEMANE FULL GOSPEL CH
522419407,WOODBRIDGE NEIGHBORHOOD DEVELOPMENT CORPORATION,% EDWARD POTAS,4116 AVERY ST,DETROIT,MI,48208-2709,0,3,3,1000,200409,1,15,0,1,1,201312,3,1,2,0,12,25100,421,421,S20,
522459759,PROTOSTAR,,114 ERSKINE ST,DETROIT,MI,48201-2702,0,3,3,1000,201501,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,O50,
526082901,GRACE TEMPLE INC,% CHARLES R HAYES PASTOR,4839 MCCLELLAN ST,DETROIT,MI,48214-1354,0,3,3,7000,196809,1,10,1000000,1,2,,0,0,6,0,12,,,,,GRACE TEMPLE EVANG PRAYER & PROPHET
527100207,MARGARET W AND LORIMER W MIDGETT TRUST,% COMERICA BANK & TRUST NA,PO BOX 75000,DETROIT,MI,48275-7874,0,3,3,1000,200009,1,4,0,1,1,201312,6,4,0,1,12,1782434,219813,,T22,
542158100,VISIONS HOUSE,% KENNETH DAVIS,18426 ROSELAWN ST,DETROIT,MI,48221-2116,0,3,3,2000,201406,1,15,0,1,1,201312,1,3,2,0,12,3186,46890,46890,L41,
550807783,RICHARD AND MARY ARDEN FOUNDATION,% COMERICA BANK AGENT,PO BOX 75000,DETROIT,MI,48275-9413,0,3,3,1000,200304,1,4,0,1,1,201411,6,5,0,1,11,1204077,714904,,B82,
562061224,KNIER FAMILY FOUNDATION,% COMERICA BANK & TRUST NA AGENT,PO BOX 75000,DETROIT,MI,48275-7874,0,3,3,1000,199805,1,4,602000000,2,1,201312,6,4,0,1,12,1394526,450764,,T90,
562065972,ROTH FAMILY FOUNDATION,% COMERICA BANK & TRUST NA TRUSTE,PO BOX 75000,DETROIT,MI,48275-7874,0,3,3,1000,199906,1,4,0,1,1,201312,4,3,0,1,12,217008,89762,,T22,
562325736,NEXT STEPS INC,% DENISE MOSBY-LEWIS,7441 POE ST,DETROIT,MI,48206-2632,0,3,3,1000,200307,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,I70,
562341060,CHRIST DELIVERANCE CHURCH,% JOE CARTER,4867 KENSINGTON AVE,DETROIT,MI,48224-2738,0,3,3,7000,200501,1,10,0,1,1,,0,0,6,0,12,,,,X21,
562393981,KICK THE AGENCY FOR LGBT AFRICAN- AMERICANS,% CURTIS LIPSCOMB,36 E MILWAUKEE,DETROIT,MI,48202-3264,0,3,3,1000,200602,1,15,0,1,1,201312,3,4,1,0,12,69016,236540,220644,R26,
562395598,GEAR INC,% RAYMON WAKELY,18100 MEYERS RD,DETROIT,MI,48235-1493,0,3,3,1200,201311,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,L21,
562438797,OAKMAN VILLAGE MANOR SENIOR HOUSING DEVELOPMENT CORP,% ROCHELLE LENTO,14000 WOODROW WILSON,DETROIT,MI,48238-2282,0,3,3,1000,200405,1,16,0,1,1,201406,7,4,1,0,6,5229467,407815,407815,L22,
562501306,ENCOURAGE ME IM YOUNG INC,% EMIY ICN,14179 EVERGREEN RD,DETROIT,MI,48223-2843,0,3,3,1200,200705,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,J22,ENCOURAGE ME IM YOUNG
562540529,BEULAH GROVE MISSIONARY BAPTIST CHURCH,% CHARLES LEE,18495 WYOMING ST,DETROIT,MI,48221-2033,0,3,3,7000,200701,1,10,0,1,1,,0,0,6,0,12,,,,X21,
